timestamp,ghi_wm2,temp_c,tipo_dia,bloque_horario,evento_social,hora,mes,dia_semana_0_6,dia_semana_iso,dow_sin,dow_cos,hora_sin,hora_cos,occ_dormitorios,occ_sala,occ_cocina,occ_servicios,occ_total,ocupacion_binaria,demanda_dormitorios_kwh,demanda_sala_kwh,demanda_cocina_kwh,demanda_servicios_kwh,load_base_kwh,load_tv_kwh,load_laptops_kwh,load_lavadora_kwh,demanda_casa_hora,energia_fv_kwh,unidad_energia_fv,potencia_fv_kw,unidad_potencia_fv,SOC_bateria_base,energia_bateria_base_kwh,energia_curtail_base_kwh,demanda_no_servida_base_kwh,ev_disponible,ev_presente,ev_ready,p_ev_max_kw,e_ev_max_kwh_h,ev_cargable,demanda_critica_hora,demanda_flexible_hora,demanda_controlable_hora,demanda_efectiva_u1,hay_excedente_fv,ducha_evento,ducha_minutos,ducha_potencial_kwh,ducha_modo,demanda_pred_lstm_t1,SOC_mpc,bat_charge_kwh,bat_discharge_kwh,ENS_total_kwh,Curt_kwh,u_shed,u_ducha,ducha_servida_kwh,demanda_total_potencial_kwh,demanda_servida_kwh
2025-03-18 18:00:00,0.0,9.85,evento,noche,1,18,3,1,2,0.9749279121818236,-0.2225209339563143,-1.0,-1.8369701987210287e-16,1,2,2,0,5,1,0.037,0.074,0.074,0.0,0.157,0.09,0.0,0.0,0.432,0.0,kWh,0.0,kW,0.9452860314947368,-0.4547368421052631,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.275,0.432,0,0,0,0.0,none,0.5368831157684326,0.854410094081693,0.11282819783742945,0.5448283042081877,0.0,6.075222046545107e-08,1.0,3.228160703323068e-15,0.0,0.43200000000000005,0.43200000000000005
2025-03-18 19:00:00,0.0,9.71,evento,noche,1,19,3,1,2,0.9749279121818236,-0.2225209339563143,-0.9659258262890684,0.2588190451025203,1,2,2,0,5,1,0.037,0.074,0.074,0.0,0.157,0.09,0.0,0.0,0.432,0.0,kWh,0.0,kW,0.8998123472842107,-0.4547368421052631,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.275,0.432,0,1,10,0.5833333333333333,bateria,0.5496259927749634,0.7067574912926828,3.9729842491325704,4.988318011337741,0.0,1.763373617475538e-07,1.0,1.0,0.5833333333333333,1.0153333333333334,1.0153333333333334
2025-03-18 20:00:00,0.0,9.23,evento,noche,1,20,3,1,2,0.9749279121818236,-0.2225209339563143,-0.8660254037844386,0.5000000000000001,1,2,2,0,5,1,0.037,0.074,0.074,0.0,0.157,0.09,0.045,0.0,0.477,0.0,kWh,0.0,kW,0.8496018209684213,-0.5021052631578947,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.305,0.477,0,1,10,0.5833333333333333,bateria,0.5409500598907471,0.5708102666081979,2.3709373938056277,3.431269632412186,4.508917630071786e-07,0.0,0.9999998615951156,0.9999997352912047,0.5833331789198694,1.0603333333333333,1.0603326858146165
2025-03-18 21:00:00,0.0,8.75,evento,noche,1,21,3,1,2,0.9749279121818236,-0.2225209339563143,-0.7071067811865477,0.7071067811865474,1,4,0,0,5,1,0.037,0.148,0.0,0.0,0.157,0.09,0.045,0.0,0.477,0.0,kWh,0.0,kW,0.7993912946526318,-0.5021052631578947,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.305,0.477,0,0,0,0.0,none,0.5138065814971924,0.5090531640653435,1.1250720513747674,1.6020700005228445,9.80480300493414e-07,0.0,0.9999997002516018,0.0,0.0,0.477,0.476998928096438
2025-03-18 22:00:00,0.0,8.17,evento,noche,1,22,3,1,2,0.9749279121818236,-0.2225209339563143,-0.5000000000000004,0.8660254037844384,1,4,0,0,5,1,0.037,0.148,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.7633912946526318,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none,0.4703367054462433,0.46827758957235377,0.2641851303632807,0.6257950378362629,1.1235598046570201e-07,0.019610023956325582,0.9999999772754828,4.233555425705271e-14,0.0,0.34199999999999997,0.3419998837808516
2025-03-18 23:00:00,0.0,7.66,evento,noche,1,23,3,1,2,0.9749279121818236,-0.2225209339563143,-0.2588190451025207,0.9659258262890684,2,3,0,0,5,1,0.074,0.111,0.0,0.0,0.157,0.0,0.09,0.0,0.432,0.0,kWh,0.0,kW,0.7179176104421054,-0.4547368421052631,0.0,0.0,1,0,1,3.3,3.3,0,0.172,0.0,0.26,0.432,0,0,0,0.0,none,0.41484612226486206,0.41846693560093734,0.214228133244341,0.6665421029814731,7.1864381541907785e-12,0.02031396974481354,0.9999999999981234,0.0,0.0,0.432,0.43199999999232563
2025-03-19 00:00:00,0.0,7.39,evento,madrugada,1,0,3,2,3,0.4338837391175582,-0.900968867902419,0.0,1.0,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.6819176104421054,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none,0.3551120460033417,0.3795232627721761,0.28682553323865734,0.6288249356211207,2.947903416121282e-07,0.0,0.9999999497525698,0.0,0.0,0.34199999999999997,0.3419996966675952
2025-03-19 01:00:00,0.0,7.09,evento,madrugada,1,1,3,2,3,0.4338837391175582,-0.900968867902419,0.2588190451025207,0.9659258262890684,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.6459176104421054,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none,0.34435662627220154,0.3410255134099443,0.24339209682273769,0.5853899863237223,1.0408649703508256e-06,0.0,0.9999998226525167,0.0,0.0,0.34199999999999997,0.3419989289859575
2025-03-19 02:00:00,0.0,6.85,evento,madrugada,1,2,3,2,3,0.4338837391175582,-0.900968867902419,0.4999999999999999,0.8660254037844387,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.6099176104421054,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none,0.336243212223053,0.303337730514885,0.16446077219346678,0.5064597844076669,4.871497324242584e-07,0.0,0.9999999170008227,0.0,0.0,0.34199999999999997,0.3419994987404074
2025-03-19 03:00:00,0.0,6.64,evento,madrugada,1,3,3,2,3,0.4338837391175582,-0.900968867902419,0.7071067811865476,0.7071067811865476,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.5739176104421053,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none,0.3333013355731964,0.2655221524348658,0.1769336909010164,0.5189306477983493,1.4998159850108222e-06,0.0,0.9999997444214127,9.605154488706182e-15,0.0,0.34199999999999997,0.34199845673565515
2025-03-19 04:00:00,0.0,6.42,evento,madrugada,1,4,3,2,3,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.09,0.0,0.432,0.0,kWh,0.0,kW,0.528443926231579,-0.4547368421052631,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.26,0.432,0,0,0,0.0,none,0.333985298871994,0.218240948357529,0.17615509677130262,0.608151413570801,1.7812905973967003e-06,0.0,0.9999995358711864,3.318242870851133e-15,0.0,0.432,0.43199809803591105
2025-03-19 05:00:00,0.0,6.22,evento,madrugada,1,5,3,2,3,0.4338837391175582,-0.900968867902419,0.9659258262890684,0.2588190451025207,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.4924439262315789,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,1,10,0.5833333333333333,bateria,0.3378797769546509,0.1191773489144277,0.16178244337399317,1.087112849854491,1.2363379028339094e-06,0.0,0.9999997897951802,0.9999992786970934,0.5833329125733044,0.9253333333333332,0.9253316405005823
2025-03-19 06:00:00,31.95,6.74,evento,manana,1,6,3,2,3,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,0,3,2,0,5,1,0.0,0.111,0.074,0.0,0.157,0.0,0.0,0.0,0.342,0.188180388,kWh,0.188180388,kW,0.4762523881263157,-0.1619153810526316,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.185,0.342,0,0,0,0.0,none,0.34610798954963684,0.10103502242054892,0.19007680166211116,0.3438964151919037,0.0,7.384912212995372e-10,1.0,0.0,0.0,0.34199999999999997,0.34199999999999997
2025-03-19 07:00:00,150.93,8.0,evento,manana,1,7,3,2,3,0.4338837391175582,-0.900968867902419,0.9659258262890684,-0.2588190451025208,0,5,0,0,5,1,0.0,0.185,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.8889535512000001,kWh,0.8889535512000001,kW,0.5282129754903158,0.5196058736400001,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.185,0.342,1,0,0,0.0,none,0.3536152243614197,0.12521815119281196,0.4016935048385392,0.13278866478028276,0.0,0.2780487109419078,1.0,2.785399812258348e-16,0.0,0.34199999999999997,0.34199999999999997
2025-03-19 08:00:00,309.23,9.45,evento,manana,1,8,3,2,3,0.4338837391175582,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,3,1,1,5,1,0.0,0.111,0.037,0.08,0.157,0.0,0.0,0.0,0.385,1.8213152232,kWh,1.8213152232,kW,0.6646629216943157,1.36449946204,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.228,0.385,1,0,0,0.0,none,0.3721320331096649,0.11723203939055704,15.509577740946503,14.073261973325641,2.7066913918089953e-07,0.0,0.9999999328513105,0.0,0.0,0.385,0.3849997140209596
2025-03-19 09:00:00,468.25,11.23,evento,manana,1,9,3,2,3,0.4338837391175582,-0.900968867902419,0.7071067811865476,-0.7071067811865475,0,5,0,0,5,1,0.0,0.185,0.0,0.0,0.157,0.0,0.0,0.0,0.342,2.7579175800000004,kWh,2.7579175800000004,kW,0.8941750917943156,2.295121701,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.185,0.342,1,0,0,0.0,none,0.4085765480995178,0.18523850698340033,0.8593479300698069,0.12950006475598955,5.2112933135676004e-08,1.686069766773513,1.0,0.0,0.0,0.34199999999999997,0.34199994788706684
2025-03-19 10:00:00,547.0,12.64,evento,manana,1,10,3,2,3,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,0,5,0,0,5,1,0.0,0.185,0.0,0.0,0.157,0.0,0.0,0.0,0.342,3.2217424800000005,kWh,3.2217424800000005,kW,1.0,1.058249082056843,1.7657960778349024,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.185,0.342,1,0,0,0.0,none,0.4690602719783783,0.33027970275670404,1.8356197230821651,0.27875544023526844,1.1466422672981258e-08,1.3228782086148951,1.0,0.0,0.0,0.34199999999999997,0.34199998853357727
2025-03-19 11:00:00,675.1,13.43,evento,manana,1,11,3,2,3,0.4338837391175582,-0.900968867902419,0.258819045102521,-0.9659258262890682,0,5,0,0,5,1,0.0,0.185,0.0,0.0,0.157,0.0,0.0,0.0,0.342,3.9762309840000007,kWh,3.9762309840000007,kW,1.0,0.0,3.6342309840000007,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.185,0.342,1,0,0,0.0,none,0.5512442588806152,0.5311530030675657,3.0079773388625033,0.8064031953702231,4.853417190710446e-09,1.4326568453586057,1.0,0.0,0.0,0.34199999999999997,0.3419999951465828
2025-03-19 12:00:00,724.1,13.69,evento,tarde,1,12,3,2,3,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,0,3,1,0,4,1,0.0,0.111,0.937,0.0,0.157,0.09,0.0,0.0,1.295,4.264833144,kWh,4.264833144,kW,1.0,0.0,2.969833144,0.0,1,1,1,3.3,3.3,1,0.157,0.0,1.138,1.295,1,0,0,0.0,none,0.6387799978256226,0.6588298342363579,1.6696978297524692,0.2939723952480787,7.0325383470001295e-09,1.594107716576731,0.9999999999574541,0.0,0.0,1.295,1.2949999929190443
2025-03-19 13:00:00,703.97,13.76,evento,tarde,1,13,3,2,3,0.4338837391175582,-0.900968867902419,-0.2588190451025203,-0.9659258262890684,1,3,1,0,5,1,0.037,0.111,0.937,0.0,0.157,0.0,0.0,0.0,1.242,4.1462706648,kWh,4.1462706648,kW,1.0,0.0,2.9042706648000003,0.0,1,1,1,3.3,3.3,1,0.157,0.0,1.085,1.242,1,0,0,0.0,none,0.6540226936340332,0.8227040276905988,2.4059678795964237,0.6145811735204832,0.0,1.1128839580001197,1.0,6.4769784263661415e-15,0.0,1.242,1.242
2025-03-19 14:00:00,567.62,13.57,evento,tarde,1,14,3,2,3,0.4338837391175582,-0.900968867902419,-0.5000000000000001,-0.8660254037844386,1,3,1,0,5,1,0.037,0.111,0.037,0.0,0.157,0.0,0.0,0.0,0.342,3.3431909808000007,kWh,3.3431909808000007,kW,1.0,0.0,3.001190980800001,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.185,0.342,1,0,0,0.0,none,0.6343871355056763,0.7637088274019806,7.25261559120951,7.105939973808456,0.0,2.8545153615754506,1.0,0.0,0.0,0.34199999999999997,0.34199999999999997
2025-03-19 15:00:00,427.1,12.93,evento,tarde,1,15,3,2,3,0.4338837391175582,-0.900968867902419,-0.7071067811865475,-0.7071067811865477,0,5,0,0,5,1,0.0,0.185,0.0,0.0,0.157,0.09,0.0,0.0,0.432,2.515550664000001,kWh,2.515550664000001,kW,1.0,0.0,2.083550664000001,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.275,0.432,1,0,0,0.0,none,0.5889590978622437,0.9564287232067812,2.324631553316197,0.2671409667222621,0.0,0.02606007692489983,1.0,1.7170232807367223e-14,0.0,0.43200000000000005,0.43200000000000005
2025-03-19 16:00:00,268.65,11.88,evento,tarde,1,16,3,2,3,0.4338837391175582,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,5,0,0,5,1,0.0,0.185,0.0,0.0,0.157,0.0,0.0,0.6,0.942,1.582305516,kWh,1.582305516,kW,1.0,0.0,0.640305516,0.0,1,1,1,3.3,3.3,1,0.157,0.6,0.1849999999999999,0.942,1,0,0,0.0,none,0.5288307666778564,0.9998444453923654,2.3370194089666536,1.6967106558293568,1.5219236382359812e-06,0.0,0.9999996925293014,7.607977182729454e-15,0.0,0.942,0.9419984211942825
2025-03-19 17:00:00,67.07,10.13,evento,tarde,1,17,3,2,3,0.4338837391175582,-0.900968867902419,-0.9659258262890684,-0.2588190451025206,0,5,0,0,5,1,0.0,0.185,0.0,0.0,0.157,0.0,0.0,0.6,0.942,0.3950315688,kWh,0.3950315688,kW,0.942424375663158,-0.575756243368421,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.6,0.1849999999999999,0.942,1,0,0,0.0,none,0.4878701865673065,0.9409077426560772,0.13262496413744115,0.679592706128778,3.3872690303296113e-07,0.0,0.999999937120556,3.115138703790335e-14,0.0,0.942,0.9419996496403996
2025-03-19 18:00:00,0.0,8.41,evento,noche,1,18,3,2,3,0.4338837391175582,-0.900968867902419,-1.0,-1.8369701987210287e-16,1,4,0,0,5,1,0.037,0.148,0.0,0.0,0.157,0.0,0.09,0.0,0.432,0.0,kWh,0.0,kW,0.8969506914526317,-0.4547368421052631,0.0,0.0,1,0,1,3.3,3.3,0,0.157,0.0,0.275,0.432,0,0,0,0.0,none,0.5468957424163818,0.8785920003145762,1.6410197200948153,2.073019849629831,0.0,6.229598343044795e-08,1.0,0.0,0.0,0.43200000000000005,0.43200000000000005
2025-03-19 19:00:00,0.0,8.24,evento,noche,1,19,3,2,3,0.4338837391175582,-0.900968867902419,-0.9659258262890684,0.2588190451025203,1,1,2,1,5,1,0.037,0.037,0.074,0.08,0.157,0.09,0.0,0.0,0.475,0.0,kWh,0.0,kW,0.8469506914526317,-0.5,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.3179999999999999,0.475,0,1,10,0.5833333333333333,bateria,0.5595537424087524,0.7668739355213972,0.029365341399085247,1.0878238361478751,0.0,0.00012515798559738271,1.0,1.0,0.5833333333333333,1.0583333333333331,1.0583333333333331
2025-03-19 20:00:00,0.0,7.88,evento,noche,1,20,3,2,3,0.4338837391175582,-0.900968867902419,-0.8660254037844386,0.5000000000000001,1,1,2,1,5,1,0.037,0.037,0.974,0.08,0.157,0.09,0.0,0.0,1.375,0.0,kWh,0.0,kW,0.7022138493473685,-1.4473684210526316,0.0,0.0,1,0,1,3.3,3.3,0,0.172,0.0,1.203,1.375,0,0,0,0.0,none,0.550463080406189,0.6217992698105241,0.032926267011724984,1.407925280231375,3.0802444061014535e-07,0.0,0.999999691348223,0.0,0.0,1.375,1.3749993206674715
2025-03-19 21:00:00,0.0,7.61,evento,noche,1,21,3,2,3,0.4338837391175582,-0.900968867902419,-0.7071067811865477,0.7071067811865474,1,4,0,0,5,1,0.037,0.148,0.0,0.0,0.157,0.09,0.0,0.0,0.432,0.0,kWh,0.0,kW,0.6567401651368422,-0.4547368421052631,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.26,0.432,0,0,0,0.0,none,0.5188838243484497,0.5736998496447007,0.2558514645358212,0.6878504383189015,4.966350306529196e-07,0.0,0.9999998705827802,0.0,0.0,0.432,0.43199946971649217
2025-03-19 22:00:00,0.0,7.27,evento,noche,1,22,3,2,3,0.4338837391175582,-0.900968867902419,-0.5000000000000004,0.8660254037844384,2,3,0,0,5,1,0.074,0.111,0.0,0.0,0.157,0.0,0.045,0.0,0.387,0.0,kWh,0.0,kW,0.616003323031579,-0.4073684210526316,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.215,0.387,0,0,0,0.0,none,0.4695592224597931,0.5329114354181625,0.00504819547534888,0.3920459315686155,1.106989673969012e-06,0.0,0.9999997614923312,0.0,0.0,0.387,0.3869988417311772
2025-03-19 23:00:00,0.0,6.94,evento,noche,1,23,3,2,3,0.4338837391175582,-0.900968867902419,-0.2588190451025207,0.9659258262890684,2,2,0,1,5,1,0.074,0.074,0.0,0.08,0.157,0.0,0.045,0.0,0.43,0.0,kWh,0.0,kW,0.5707401651368421,-0.4526315789473684,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.258,0.43,0,0,0,0.0,none,0.4086517095565796,0.48759597760078693,0.005086919596731921,0.43508779420111904,0.0,4.224615214365133e-07,1.0,0.0,0.0,0.43,0.43
2025-03-20 00:00:00,0.0,6.73,evento,madrugada,1,0,3,3,4,-0.433883739117558,-0.9009688679024191,0.0,1.0,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.5347401651368421,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none,0.35188937187194824,0.4515412048233872,0.005344090470540078,0.34734338303496015,3.488872195982943e-07,0.0,0.9999999405580177,0.0,0.0,0.34199999999999997,0.3419996410076434
2025-03-20 01:00:00,0.0,6.49,evento,madrugada,1,1,3,3,4,-0.433883739117558,-0.9009688679024191,0.2588190451025207,0.9659258262890684,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.498740165136842,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none,0.3410477042198181,0.4154867288909351,0.005340817890053841,0.3473376095040688,1.5822558114070959e-06,0.0,0.9999997304318682,0.0,0.0,0.34199999999999997,0.3419983719176061
2025-03-20 02:00:00,0.0,6.26,evento,madrugada,1,2,3,3,4,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.462740165136842,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none,0.3336707651615143,0.3794325429876316,0.0052978580544648405,0.3472960829755374,8.753983949635111e-07,0.0,0.9999998508599498,0.0,0.0,0.34199999999999997,0.34199909924779653
2025-03-20 03:00:00,0.0,6.1,evento,madrugada,1,3,3,3,4,-0.433883739117558,-0.9009688679024191,0.7071067811865476,0.7071067811865476,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.426740165136842,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none,0.3293101191520691,0.3433783085329199,0.005276470426042281,0.34727724187926523,0.0,3.767790524521907e-07,1.0,2.4776356584198484e-14,0.0,0.34199999999999997,0.34199999999999997
2025-03-20 04:00:00,0.0,5.9,evento,madrugada,1,4,3,3,4,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.390740165136842,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none,0.3307376205921173,0.3073238073060721,0.005291887946527001,0.3472936905267943,0.0,9.040695894353642e-07,1.0,0.0,0.0,0.34199999999999997,0.34199999999999997
2025-03-20 05:00:00,0.0,5.76,evento,madrugada,1,5,3,3,4,-0.433883739117558,-0.9009688679024191,0.9659258262890684,0.2588190451025207,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.354740165136842,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,1,10,0.5833333333333333,bateria,0.33718588948249817,0.2098651508607085,0.005371919640087776,0.9307053937061338,0.0,5.927295477326564e-08,1.0,1.0,0.5833333333333333,0.9253333333333332,0.9253333333333332
2025-03-20 06:00:00,16.92,6.59,evento,manana,1,6,3,3,4,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,5,0,0,5,1,0.0,0.185,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0996560928,kWh,0.0996560928,kW,0.329230280168421,-0.2550988496842105,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.185,0.342,0,0,0,0.0,none,0.3464030921459198,0.1843003751042198,0.005340565876800171,0.24768523039045512,0.0,3.727423848092083e-07,1.0,0.0,0.0,0.34199999999999997,0.34199999999999997
2025-03-20 07:00:00,87.95,7.96,evento,manana,1,7,3,3,4,-0.433883739117558,-0.9009688679024191,0.9659258262890684,-0.2588190451025208,0,3,1,1,5,1,0.0,0.111,0.037,0.08,0.157,0.0,0.0,0.0,0.385,0.518011428,kWh,0.518011428,kW,0.341866365828421,0.1263608566,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.228,0.385,1,1,16,0.9333333333333332,fv,0.353437215089798,0.10000004503010362,0.005434880719047383,0.805758115553044,0.0,4.4799074650150887e-07,1.0,1.0,0.9333333333333332,1.3183333333333334,1.3183333333333334
2025-03-20 08:00:00,178.07,9.78,evento,manana,1,8,3,3,4,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,5,0,0,5,1,0.0,0.185,0.0,0.0,0.157,0.0,0.0,0.0,0.342,1.0488038088,kWh,1.0488038088,kW,0.409012727664421,0.6714636183599999,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.185,0.342,1,0,0,0.0,none,0.3661179542541504,0.1400759546422986,0.5908391510999137,0.15251119255181972,2.379101440331258e-09,0.26847585262812695,1.0,0.0,0.0,0.34199999999999997,0.34199999762089855
2025-03-20 09:00:00,351.2,11.67,evento,manana,1,9,3,3,4,-0.433883739117558,-0.9009688679024191,0.7071067811865476,-0.7071067811865475,0,5,0,0,5,1,0.0,0.185,0.0,0.0,0.157,0.0,0.0,0.0,0.342,2.068511808,kWh,2.068511808,kW,0.5730313494244209,1.6401862175999995,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.185,0.342,1,0,0,0.0,none,0.3884616792201996,0.18547634251814774,0.7202772782459508,0.21874655879640365,0.0,1.224981087301736,1.0,3.0308027960645648e-15,0.0,0.34199999999999997,0.34199999999999997
2025-03-20 10:00:00,411.83,13.16,evento,manana,1,10,3,3,4,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,0,5,0,0,5,1,0.0,0.185,0.0,0.0,0.157,0.0,0.0,0.0,0.342,2.4256128072000003,kWh,2.4256128072000003,kW,0.770974566108421,1.97943216684,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.185,0.342,1,0,0,0.0,none,0.4221275746822357,0.27159362279792354,1.133148220124515,0.2045521060045046,0.0,1.1550166804730837,0.9999999999803512,3.838319853688093e-14,0.0,0.34199999999999997,0.341999999996365
2025-03-20 11:00:00,479.62,14.05,evento,manana,1,11,3,3,4,-0.433883739117558,-0.9009688679024191,0.258819045102521,-0.9659258262890682,1,4,0,0,5,1,0.037,0.148,0.0,0.0,0.157,0.0,0.0,0.0,0.342,2.8248850608000007,kWh,2.8248850608000007,kW,1.0,2.2902543389157906,0.0720910198360105,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.185,0.342,1,0,0,0.0,none,0.47240588068962097,0.19751728951728512,2.7287016806409836,3.166378432944553,1.4611689833092453e-10,2.9205618132548925,0.9999999999726472,0.0,0.0,0.34199999999999997,0.34199999984882284
2025-03-20 12:00:00,665.72,14.36,evento,tarde,1,12,3,3,4,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,3,2,0,5,1,0.0,0.111,0.074,0.0,0.157,0.09,0.0,0.0,0.432,3.9209842848,kWh,3.9209842848,kW,1.0,0.0,3.4889842848000003,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.275,0.432,1,0,0,0.0,none,0.5474458932876587,0.27083555662987957,1.9725239968589077,1.0836793695955165,0.0,2.600139657277386,1.0,0.0,0.0,0.43200000000000005,0.43200000000000005
2025-03-20 13:00:00,654.4,14.21,evento,tarde,1,13,3,3,4,-0.433883739117558,-0.9009688679024191,-0.2588190451025203,-0.9659258262890684,0,3,2,0,5,1,0.0,0.111,0.074,0.0,0.157,0.09,0.09,0.6,1.122,3.854311296,kWh,3.854311296,kW,1.0,0.0,2.732311296,0.0,1,1,1,3.3,3.3,1,0.157,0.6,0.3650000000000001,1.122,1,0,0,0.0,none,0.569067120552063,0.4486803480970002,2.722897113346108,0.7678891258572174,0.0,0.7773031092328491,1.0,0.0,0.0,1.122,1.122
2025-03-20 14:00:00,565.2,13.75,evento,tarde,1,14,3,3,4,-0.433883739117558,-0.9009688679024191,-0.5000000000000001,-0.8660254037844386,0,4,1,0,5,1,0.0,0.148,0.037,0.0,0.157,0.0,0.0,0.6,0.942,3.328937568,kWh,3.328937568,kW,1.0,0.0,2.3869375680000005,0.0,1,1,1,3.3,3.3,1,0.157,0.6,0.1849999999999999,0.942,1,0,0,0.0,none,0.5649492740631104,0.6553127138889777,4.3480075020096685,1.9610692955399394,3.134745892819696e-07,0.0,0.9999999420980171,0.0,0.0,0.942,0.9419996758135437
